question,contexts,ground_truth,evolution_type,metadata,episode_done
What is the recommended seed variety for soybean in Madhya Pradesh?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'Madhya Pradesh', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations variety_name': 'JS 93-05'}""]",JS 93-05,simple,[{}],True
What are the seed germination test requirements for soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop weed_management_needs_are WeedManagement weed_name': 'Broadleaf weeds, Grasses'}""]",Seeds should have a germination rate of at least 80%,simple,[{}],True
What is the growing zone for soybean in Madhya Pradesh?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop has_growing_zones CropGrowingZones name': 'Central Zone', 'Crop has_growing_zones has_regions': 'Madhya Pradesh'}""]",Central Zone,simple,[{}],True
What are the temperature requirements for flowering in soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop has_temperature_requirements TemperatureRequirements for_germination': 'N/A', 'Crop has_temperature_requirements TemperatureRequirements for_flowering': 'N/A', 'Crop has_temperature_requirements TemperatureRequirements for_grain_filling': 'N/A', 'Crop has_temperature_requirements TemperatureRequirements negative_effect': 'N/A'}""]",nan,simple,[{}],True
What is the growing zone for soybean in Central India?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have more than 80% germination.', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods turn brown and hard.', 'Crop storage_guidelines_are': 'Store in cool and dry place.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'Central India'}""]",The growing zone for soybean in Central India is Central India.,simple,[{}],True
What is the temperature requirement for germination in soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have more than 80% germination.', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods turn brown and hard.', 'Crop storage_guidelines_are': 'Store in cool and dry place.', 'Crop has_temperature_requirements TemperatureRequirements for_germination': '25-30°C', 'Crop has_temperature_requirements TemperatureRequirements for_flowering': '20-25°C', 'Crop has_temperature_requirements TemperatureRequirements for_grain_filling': '20-25°C', 'Crop has_temperature_requirements TemperatureRequirements negative_effect': 'Temperature above 35°C'}""]",25-30°C,simple,[{}],True
What are the various diseases that soybean crops may require treatments for?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop needs_disease_treatements DiseaseTreatements disease_name': 'Various', 'Crop needs_disease_treatements DiseaseTreatements disease_symptoms': 'Various'}""]",Various,simple,[{}],True
What fungicide is recommended for seed treatment in soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have more than 80% germination.', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods turn brown and hard.', 'Crop storage_guidelines_are': 'Store in cool and dry place.', 'Crop has_seed_fungicide_requirements Fungicide name': 'Thiram or Carbendazim', 'Crop has_seed_fungicide_requirements Fungicide quantity': '2 g per Kg of seeds'}""]",Thiram or Carbendazim,simple,[{}],True
What is the specific type of soybean used for cultivation?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop has_types CropType name': 'RKS 24', 'Crop has_types CropType used_for': 'Cultivation'}""]",RKS 24,simple,[{}],True
What is the importance of checking the germination status of soybean seeds before sowing?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'North Plain zone'}""]","To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.",simple,[{}],True
What is the name of the crop mentioned in the given context?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'Eastern zone', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations variety_name': 'JS 20-94'}""]",Soybean,simple,[{}],True
What is the importance of checking the germination status of soybean seeds before sowing?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_seed_fungicide_requirements Fungicide name': 'Penflufen + Trifloxystrobine 38 FS', 'Crop has_seed_fungicide_requirements Fungicide quantity': '1 ml/kg seed'}""]","To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.",simple,[{}],True
What are the seed germination requirements for soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop weed_management_needs_are WeedManagement weed_name': 'Broadleaf weeds, Grasses', 'Crop weed_management_needs_are weed_types': 'Phalaris'}""]",Seeds should have a germination rate of at least 80%,simple,[{}],True
What is the recommended seed variety for soybean in the North Eastern Hill zone?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'North Eastern Hill zone', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations variety_name': 'JS 20-116'}""]",JS 20-116,simple,[{}],True
What are the pests that affect soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop needs_pest_treatements PestTreatements pest_name': 'White Grub, Gram Pod Borer, Tobacco Caterpillar, Green Semilooper, Girdle Beetle', 'Crop needs_pest_treatements PestTreatements pest_symptoms': 'Drying of plants in linear patches, heavy yield losses, irregular reddish to dark brown areas on infected parts, yellowing of leaves with brown spot, defoliation of leaves under prolonged period of high humidity, leaves remain green while only pods turn yellow to brown', 'Crop needs_pest_treatements PestTreatements pest_control PesticideList name': 'Imidachloprid, Chlorpyrifos, Thichloprid, Profenophos, Betacyfluthrin + Imidacloprid, Thiamethoxam + Lambda Cyhalothrin, Flubendiamide', 'Crop needs_pest_treatements PestTreatements pest_control PesticideList quantity': '1.25 ml/kg seed, 16 kg/ha, 750 ml/ha, 1250 ml/ha, 350 ml/ha, 125 ml/ha, 150 ml/ha', 'Crop needs_pest_treatements PestTreatements pest_control PesticideList stage': 'Seed treatment, Soil application, Spray'}""]","White Grub, Gram Pod Borer, Tobacco Caterpillar, Green Semilooper, Girdle Beetle",simple,[{}],True
What is the growing zone for soybean in the North Plain zone?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'North Plain zone'}""]",nan,simple,[{}],True
What are the guidelines for storing soybean bags to maintain seed viability/germination?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'North Eastern Hill zone'}""]","The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.",simple,[{}],True
What is the sowing time for Soybean?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have more than 80% germination.', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods turn brown and hard.', 'Crop storage_guidelines_are': 'Store in cool and dry place.', 'Crop needs_seed_sowing_spacing SeedSpacing sowing_time': 'Kharif season', 'Crop needs_seed_sowing_spacing SeedSpacing value': '30 cm x 10 cm', 'Crop needs_seed_sowing_spacing SeedSpacing depth': '3-4 cm', 'Crop needs_seed_sowing_spacing SeedSpacing method': 'Dibbling'}""]",Kharif season,simple,[{}],True
What are the guidelines for storing soybean bags to maintain seed viability/germination?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'Eastern zone', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_early_sowing_time SowingTime start_date': '15th June', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_early_sowing_time SowingTime end_date': '30th June'}""]","The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.",simple,[{}],True
What is the quantity of fertilizer required for the soybean crop in the Central Zone?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop has_growing_zones CropGrowingZones name': 'Central Zone', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList variety_name': 'RVS 2002RVS -4', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization nutrient_name': 'N/A', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization quantity': 'N/A', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization stage_of_application': 'N/A'}""]",N/A,simple,[{}],True
What are the seed germination test requirements for soybean?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have more than 80% germination.', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods turn brown and hard.', 'Crop storage_guidelines_are': 'Store in cool and dry place.', 'Crop has_seed_fungicide_requirements Fungicide name': 'Thiram or Carbendazim', 'Crop has_seed_fungicide_requirements Fungicide quantity': '2 g per Kg of seeds'}""]",Seeds should have more than 80% germination.,simple,[{}],True
What is the recommended variety of soybean for late sowing in the Central Zone?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop has_growing_zones CropGrowingZones name': 'Central Zone', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList variety_name': 'JS 20-69', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_late_sowing_time SowingTime start_date': '2016-01-01', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_late_sowing_time SowingTime end_date': '2016-12-31'}""]",The recommended variety of soybean for late sowing in the Central Zone is JS 20-69.,simple,[{}],True
What is the requirement for seed germination in soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have more than 80% germination.', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods turn brown and hard.', 'Crop storage_guidelines_are': 'Store in cool and dry place.', 'Crop has_temperature_requirements TemperatureRequirements for_germination': '25-30°C', 'Crop has_temperature_requirements TemperatureRequirements for_flowering': '20-25°C', 'Crop has_temperature_requirements TemperatureRequirements for_grain_filling': '20-25°C', 'Crop has_temperature_requirements TemperatureRequirements negative_effect': 'Temperature above 35°C'}""]",Seeds should have more than 80% germination.,simple,[{}],True
What is the start date for early sowing time for the soybean crop variety RKS 45 in the Central Zone?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop has_growing_zones CropGrowingZones name': 'Central Zone', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList variety_name': 'RKS 45', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_early_sowing_time SowingTime start_date': '2013-01-01', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_early_sowing_time SowingTime end_date': '2013-12-31'}""]",2013-01-01,simple,[{}],True
What is the name of the crop mentioned in the given context?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'North Plain zone', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization nutrient_name': 'NPKS', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization quantity': '25 kg of N, 75 kg of P, 25 kg of K, and 37.5 kg of S per hectare', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization stage_of_application': 'At the time of sowing'}""]",Soybean,simple,[{}],True
Why is it important for farmers to check the germination status of soybean seeds before sowing?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'Central zone', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations variety_name': 'JS 20-94'}""]","Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.",simple,[{}],True
Why is it important for farmers to check the germination status of soybean seeds before sowing?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop weed_management_needs_are WeedManagement weed_name': 'Various', 'Crop weed_management_needs_are weed_types': 'Grassy weeds'}""]","Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.",simple,[{}],True
What are the different pesticides used for pest control in soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop needs_pest_treatements PestTreatements pest_name': 'White Grub, Gram Pod Borer, Tobacco Caterpillar, Green Semilooper, Girdle Beetle', 'Crop needs_pest_treatements PestTreatements pest_symptoms': 'Drying of plants in linear patches, heavy yield losses, irregular reddish to dark brown areas on infected parts, yellowing of leaves with brown spot, defoliation of leaves under prolonged period of high humidity, leaves remain green while only pods turn yellow to brown', 'Crop needs_pest_treatements PestTreatements pest_control PesticideList name': 'Imidachloprid, Chlorpyrifos, Thichloprid, Profenophos, Betacyfluthrin + Imidacloprid, Thiamethoxam + Lambda Cyhalothrin, Flubendiamide', 'Crop needs_pest_treatements PestTreatements pest_control PesticideList quantity': '1.25 ml/kg seed, 16 kg/ha, 750 ml/ha, 1250 ml/ha, 350 ml/ha, 125 ml/ha, 150 ml/ha', 'Crop needs_pest_treatements PestTreatements pest_control PesticideList stage': 'Seed treatment, Soil application, Spray'}""]","Imidachloprid, Chlorpyrifos, Thichloprid, Profenophos, Betacyfluthrin + Imidacloprid, Thiamethoxam + Lambda Cyhalothrin, Flubendiamide",simple,[{}],True
What is soybean cultivation used for?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop has_types CropType name': 'RVS-18', 'Crop has_types CropType used_for': 'Cultivation'}""]",Soybean cultivation is used for cultivation.,simple,[{}],True
What is the irrigation requirement quantity for soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop needs_irrigation_schedule IrrigationRequirement quantity': '500-600 mm', 'Crop needs_irrigation_schedule IrrigationRequirement stage_of_application': 'Flowering and pod filling stage'}""]",500-600 mm,simple,[{}],True
Which pest can be controlled with Imidacloprid 48 FS pesticide in soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop needs_pest_treatements PestTreatements pest_name': 'YELLOW MOSAIC VIRUS (YMV)', 'Crop needs_pest_treatements PestTreatements pest_symptoms': 'N/A', 'Crop needs_pest_treatements PestTreatements pest_control PesticideList name': 'Imidacloprid 48 FS', 'Crop needs_pest_treatements PestTreatements pest_control PesticideList quantity': '25 milliliters per kilogram of seed', 'Crop needs_pest_treatements PestTreatements pest_control PesticideList stage': 'N/A'}""]",YELLOW MOSAIC VIRUS (YMV),reasoning,[{}],True
What type of soil should be avoided for growing soybeans due to its medium to high nutrient holding capacity and medium water holding capacity?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_soil_requirements SoilRequirements soil_type_name': 'Well-drained loamy to clayey loam', 'Crop has_soil_requirements SoilRequirements avoid_soil_type': 'Sandy and heavy black soils', 'Crop has_soil_requirements SoilRequirements for_water': 'Medium water holding capacity', 'Crop has_soil_requirements SoilRequirements for_nutrients': 'Medium to high nutrient holding capacity'}""]",Sandy and heavy black soils,reasoning,[{}],True
What are the requirements for testing soybean variety RKS 24's seed germination?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop has_types CropType name': 'RKS 24', 'Crop has_types CropType used_for': 'Cultivation'}""]",N/A,reasoning,[{}],True
"What is the name of the crop that requires seeds with a germination rate of at least 80%, should be harvested when 85-90% pods have turned brown and lost their green color, and should be stored in a cool, dry place using hermetic storage bags for long-term storage?","[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'Madhya Pradesh', 'Crop has_growing_zones CropGrowingZones CropGrowingZone has_regions': 'Gwalior'}""]",Soybean,reasoning,[{}],True
"Which soybean crop is recommended for the Central Zone and has an early sowing time on January 1st, 2016?","[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop has_growing_zones CropGrowingZones name': 'Central Zone', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList variety_name': 'JS 20-69', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_early_sowing_time SowingTime start_date': '2016-01-01', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_early_sowing_time SowingTime end_date': '2016-12-31'}""]",JS 20-69,reasoning,[{}],True
What precautions should farmers take before sowing soybean seeds? How can farmers determine the right time for harvesting soybean crops? What are the recommended storage conditions for soybean seeds?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'Southern zone', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations variety_name': 'JS 20-116'}""]","Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.",reasoning,[{}],True
